case_id,patient_tld_gain,component_id,score,added_reference_voxels,airway_core_voxels,core_fraction,length_proxy_mm,elongation,mean_reference_radius_mm,centre_i,centre_j,centre_k
147,0.030355731225296445,353,38.097802340792185,20,0,0.0,3.6286063579951766,1.977424056568728,0.584375,312.85,336.25,550.05
125,0.023978545511910365,8,37.666582535970875,16,0,0.0,5.542075937262133,1.9279821564675,0.5,143.4375,310.75,307.1875
081,0.03050397877984079,42,37.550639623673355,14,0,0.0,7.194135388505038,5.679690562443224,0.5401785714285714,158.42857142857144,316.0,396.07142857142856
087,0.04262052959172902,815,37.412783286637826,15,0,0.0,6.220961570013007,4.416476952358379,0.6320068506637985,364.06666666666666,237.46666666666667,397.06666666666666
147,0.030355731225296445,69,37.357983651870974,17,0,0.0,4.829131289043111,2.448532551291414,0.5330882352941176,168.8235294117647,356.7647058823529,381.88235294117646
081,0.03050397877984079,388,37.34009230729323,13,0,0.0,8.25019226933242,4.795695956778208,0.5,358.0769230769231,210.46153846153845,485.46153846153845
081,0.03050397877984079,458,37.061123467287224,18,0,0.0,4.239280471165148,2.0599019366936764,0.6018778544432494,405.5,299.77777777777777,269.1111111111111
152,0.02541054451166813,787,37.055961871088456,20,0,0.0,3.432860775478904,1.8402536782015075,0.6831904200681986,343.0,301.0,267.25
125,0.023978545511910365,487,36.83400937800867,15,0,0.0,6.0299744304854705,3.8038483447478786,0.51875,368.53333333333336,291.5333333333333,473.06666666666666
151,0.03314012096774199,713,36.577228880668436,17,0,0.0,4.629389870549499,2.5705151703046365,0.5270990236096454,304.2941176470588,319.6470588235294,427.52941176470586
151,0.03314012096774199,181,36.362595328706135,18,0,0.0,4.080982527898894,2.5854129390097538,0.7491319444444444,181.05555555555554,355.33333333333337,185.77777777777777
087,0.04262052959172902,888,36.11102458226979,19,0,0.0,3.6122052531337765,2.0531903623351915,0.7226369873661568,384.2105263157895,243.63157894736844,277.0
125,0.023978545511910365,498,35.91814555131124,14,0,0.0,6.582210101250914,4.261867183481207,0.5305393842841778,376.85714285714283,273.92857142857144,435.1428571428571
087,0.04262052959172902,262,35.6274970216528,16,0,0.0,4.958275562608903,2.443692642584156,0.7650909699946223,185.625,245.125,392.1875
034,0.020825721592985014,75,35.3408160532966,15,0,0.0,5.550992352501987,3.5490750292351407,0.6125,161.46666666666667,377.4666666666667,368.6
087,0.04262052959172902,3,35.203046823022476,14,0,0.0,6.322727069509758,4.244036030646222,0.5200892857142857,114.14285714285714,305.7142857142857,280.07142857142856
147,0.030355731225296445,447,35.069824813138396,16,0,0.0,4.804268017282099,2.896151626262011,0.8113286553462156,334.9375,305.3125,265.875
126,0.022104466313398907,1044,34.91596014991784,20,0,0.0,3.047810682976625,1.5387332527775972,0.6831904200681986,334.1,254.05,604.55
151,0.03314012096774199,1048,34.63070500045825,15,0,0.0,5.330158794794506,2.6562481493537766,0.5213541666666667,402.46666666666664,276.3333333333333,232.13333333333333
034,0.020825721592985014,772,34.62372572263517,15,0,0.0,5.32801059073897,3.6884051619637637,0.63125,299.4,245.2,525.0666666666666
087,0.04262052959172902,202,34.57192180503048,16,0,0.0,4.668819442551335,2.0833641446633897,0.5970344612486556,173.5,358.4375,429.6875
151,0.03314012096774199,190,34.56868502901116,15,0,0.0,5.311084376155469,2.712426107890926,0.5,181.6,357.0,248.66666666666669
152,0.02541054451166813,1,34.48054635994714,14,0,0.0,6.0658575371452255,4.203373906895188,0.5,147.5,318.2857142857143,351.2857142857143
087,0.04262052959172902,863,34.4680840014345,15,0,0.0,5.280216954355309,1.612108917620085,0.5660034253318993,375.3333333333333,252.73333333333335,293.06666666666666
151,0.03314012096774199,432,34.235041604816814,16,0,0.0,4.578273725326322,3.288034415004523,0.68017578125,208.8125,330.4375,203.75
081,0.03050397877984079,33,34.045471291496085,14,0,0.0,5.913745487041244,4.445736985030047,0.6912536699984635,151.92857142857144,340.07142857142856,303.2142857142857
087,0.04262052959172902,511,34.011960285943864,16,0,0.0,4.5188025097368065,3.1074861863361956,0.6413345474973111,308.8125,345.9375,271.625
046,0.028377942599161488,522,33.93350192350117,16,0,0.0,4.497978721844755,2.117324547143114,0.7001953125,332.6875,290.75,384.875
116,0.02416263956007325,24,33.896904422139436,17,0,0.0,3.975778994476318,2.64885470653504,0.6527758614635074,150.0,257.5882352941177,295.47058823529414
116,0.02416263956007325,7,33.87995882244918,12,0,0.0,7.971191734797582,10.51221057693077,0.5918897824924766,138.75,313.1666666666667,263.41666666666663
126,0.022104466313398907,607,33.493471452468626,16,0,0.0,4.382080585692698,2.7168784232504515,0.740234375,223.6875,264.6875,383.4375
087,0.04262052959172902,21,33.22186227761013,14,0,0.0,5.631082312206607,4.195704842501744,0.5,128.14285714285714,326.7857142857143,321.8571428571429
046,0.028377942599161488,339,33.11873811306877,17,0,0.0,3.7953315370312595,2.003296842393113,0.8828697714912858,302.3529411764706,303.94117647058823,338.5882352941177
034,0.020825721592985014,327,33.09687576879299,16,0,0.0,4.278918693964518,2.321000424250668,0.6504783837459667,199.375,267.25,525.875
151,0.03314012096774199,1046,33.07573148186449,15,0,0.0,4.862240058046229,2.650151772928542,0.5213541666666667,395.53333333333336,305.66666666666663,244.26666666666665
126,0.022104466313398907,1178,33.069888025569085,17,0,0.0,3.7841435779366006,1.974626526666979,0.5836247589037631,378.0,216.11764705882354,485.94117647058823
087,0.04262052959172902,799,32.95697300681217,17,0,0.0,3.758346262185972,2.3171312065639054,0.5496323529411765,358.4117647058823,313.3529411764706,532.0588235294117
081,0.03050397877984079,61,32.91467727148521,13,0,0.0,6.410508756722041,5.67413193046539,0.6843308753829607,164.15384615384616,275.8461538461538,558.0769230769231
116,0.02416263956007325,256,32.8523861589359,14,0,0.0,5.506526920080833,1.6740408052652092,0.6791294642857143,245.0,291.6428571428571,508.64285714285717
087,0.04262052959172902,586,32.851583993442134,15,0,0.0,4.796562537236369,3.6687346875554288,0.7910034253318993,322.26666666666665,282.5333333333333,639.1333333333333
151,0.03314012096774199,81,32.81752421543774,16,0,0.0,4.2069917798079794,2.4183707319901058,0.580078125,161.4375,247.1875,500.6875
087,0.04262052959172902,734,32.71421669057909,14,0,0.0,5.460305988153895,4.41459876755948,0.5401785714285714,343.6428571428571,350.6428571428571,297.2142857142857
081,0.03050397877984079,162,32.44257348355468,15,0,0.0,4.67786921882598,3.132212529572847,0.6125,191.13333333333333,228.06666666666666,518.4666666666667
152,0.02541054451166813,29,32.27009108837843,14,0,0.0,5.313054994144085,2.752771824783956,0.5,164.92857142857142,278.14285714285717,281.8571428571429
034,0.020825721592985014,944,32.25370950147383,17,0,0.0,3.5996601266625023,1.4868831528678155,0.6819852941176471,332.52941176470586,375.7058823529412,323.8235294117647
152,0.02541054451166813,756,32.14638158360249,12,0,0.0,7.176318395267898,3.768848820957302,0.5767805668939953,333.16666666666663,295.5,316.83333333333337
126,0.022104466313398907,90,32.024060705839474,14,0,0.0,5.2323493065882225,4.554851276883581,0.5658119144805674,166.5,197.92857142857144,532.2857142857142
116,0.02416263956007325,22,31.50652236072306,16,0,0.0,3.877581840885712,1.7588672653681234,0.5,149.625,330.875,293.6875
087,0.04262052959172902,499,31.49234580609007,14,0,0.0,5.06004002229775,3.2027007422142377,0.5200892857142857,308.2142857142857,327.92857142857144,595.1428571428571
125,0.023978545511910365,227,31.46920408672542,14,0,0.0,5.052606152306,2.950578888719772,0.5,206.78571428571428,359.8571428571429,326.6428571428571
087,0.04262052959172902,180,31.42612858189474,13,0,0.0,5.843796199087464,3.6818165187900536,0.7163461538461539,170.23076923076923,270.3076923076923,500.84615384615387
151,0.03314012096774199,382,31.278872472332694,17,0,0.0,3.3853559278216334,1.918792545962589,0.7072610294117647,200.94117647058823,326.7058823529412,211.23529411764707
116,0.02416263956007325,285,31.27253836584688,12,2,0.16666666666666666,4.9896513053232905,2.9908503343252946,1.0917596427826701,253.25,278.0833333333333,539.9166666666667
034,0.020825721592985014,198,31.149957099681707,16,0,0.0,3.790311825437542,1.852498291619494,0.6497688362486556,187.8125,231.625,265.375
087,0.04262052959172902,659,31.11857400311841,16,0,0.0,3.7826783124513943,2.0927113794535215,0.5970344612486556,332.3125,347.9375,555.3125
152,0.02541054451166813,866,30.888396913004758,14,0,0.0,4.867821754363888,2.687479236437638,0.5915178571428571,366.42857142857144,276.42857142857144,246.07142857142858
116,0.02416263956007325,220,30.83258611979874,14,0,0.0,4.850246769565336,4.0501850286628684,0.6271457239242724,215.92857142857144,353.2142857142857,180.42857142857144
151,0.03314012096774199,442,30.773707895348693,13,0,0.0,5.60367513389495,3.1013294436362457,0.5,211.69230769230768,329.8461538461538,416.2307692307692
147,0.030355731225296445,184,30.67475869330552,13,0,0.0,5.567697165044512,2.392167080620131,0.5865384615384616,201.53846153846155,363.1538461538462,396.46153846153845
034,0.020825721592985014,818,30.541702411722017,17,0,0.0,3.227666388256701,1.2666407108025,0.7733118458810876,312.6470588235294,339.6470588235294,324.29411764705884
046,0.028377942599161488,91,30.49593246957521,16,0,0.0,3.6328199108941077,1.8102927770345942,0.6376635501704965,194.625,201.625,364.75
087,0.04262052959172902,736,30.34467590645261,13,0,0.0,5.448516898625122,3.201304083140696,0.5649038461538461,345.46153846153845,276.38461538461536,588.4615384615385
151,0.03314012096774199,789,30.082524632492785,15,0,0.0,4.022036836731267,2.456827504673943,0.5213541666666667,318.4666666666667,358.8,373.4
151,0.03314012096774199,1023,29.971473706225993,12,0,0.0,6.2381196952985825,3.8667651085414847,0.5,380.5833333333333,315.41666666666663,348.0
087,0.04262052959172902,650,29.87904407396851,15,0,0.0,3.967810110107346,1.6531648812757573,0.65,330.8666666666667,312.26666666666665,581.1333333333333
125,0.023978545511910365,14,29.846834544763293,14,0,0.0,4.54506904256365,2.9859850757173487,0.5200892857142857,149.92857142857144,248.07142857142856,371.2142857142857
081,0.03050397877984079,429,29.7209553825937,12,0,0.0,6.134272144820316,3.5503737737632197,0.5,377.0833333333333,324.08333333333337,339.66666666666663
087,0.04262052959172902,520,29.471238800423766,14,0,0.0,4.431397532814302,3.137785808290444,0.6808035714285714,311.0,325.1428571428571,616.0714285714286
151,0.03314012096774199,448,29.41980860795478,13,0,0.0,5.121450523838405,2.6818588126127243,0.5246394230769231,211.84615384615384,321.7692307692308,436.61538461538464
087,0.04262052959172902,267,29.297670632417038,13,0,0.0,5.0790148194413725,4.541832885634021,0.5432692307692307,185.0,351.53846153846155,432.6923076923077
087,0.04262052959172902,164,29.232712000333198,13,0,0.0,5.056517460913755,2.7224587223589607,0.5,168.15384615384616,366.0769230769231,349.46153846153845
147,0.030355731225296445,189,29.22672515609727,14,0,0.0,4.358170731377802,1.9623627835099249,0.5200892857142857,202.85714285714286,259.64285714285717,444.5
116,0.02416263956007325,109,29.165898229146975,14,0,0.0,4.340049079147748,2.734065217869388,0.5895647321428571,187.28571428571428,261.5,397.85714285714283
125,0.023978545511910365,135,29.087972901554203,12,0,0.0,5.875765052232997,3.646947522524227,0.5,192.0,198.25,276.8333333333333
125,0.023978545511910365,362,29.040910833428217,14,0,0.0,4.302931132832288,2.718298843475751,0.7515215271413206,311.2857142857143,301.57142857142856,544.3571428571429
125,0.023978545511910365,266,28.923185046715172,12,0,0.0,5.809379397545335,4.030004341928848,0.640625,217.16666666666669,338.66666666666663,399.33333333333337
152,0.02541054451166813,27,28.36512064873512,13,0,0.0,4.760828813120115,2.5216432990791358,0.5739182692307693,162.84615384615384,308.7692307692308,249.3846153846154
087,0.04262052959172902,27,28.318051293625885,12,0,0.0,5.568833535197409,2.9289361518221506,0.5,130.5,318.66666666666663,369.41666666666663
125,0.023978545511910365,457,28.22060706333721,13,0,0.0,4.712441793037148,4.259749521574765,0.5,349.3076923076923,354.7692307692308,361.46153846153845
147,0.030355731225296445,462,28.155651328776138,15,0,0.0,3.523292007767171,2.1088018774624837,0.6972534253318993,338.2,337.93333333333334,535.2
151,0.03314012096774199,912,27.488479786698328,13,0,0.0,4.471103674459896,2.3558114896224605,0.5739182692307693,341.61538461538464,310.0769230769231,461.7692307692308
151,0.03314012096774199,974,27.330309167605783,12,0,0.0,5.187123605534143,3.122595297646145,0.5,363.4166666666667,245.91666666666669,469.6666666666667
087,0.04262052959172902,664,27.27066851115438,15,0,0.0,3.305286049090076,1.3861737782374162,0.65,332.8,316.8666666666667,606.0666666666666
081,0.03050397877984079,382,27.218488943284235,12,0,0.0,5.144764863581153,2.485438561515565,0.546875,351.25,218.5,490.5
126,0.022104466313398907,39,27.197358957234556,13,0,0.0,4.376901386086785,2.952100128361627,0.5,156.84615384615384,219.6153846153846,537.4615384615385
151,0.03314012096774199,65,26.989121686493142,12,0,0.0,5.058421454224544,2.480445140086916,0.5,155.58333333333334,342.41666666666663,372.41666666666663
151,0.03314012096774199,950,26.947268540372217,13,0,0.0,4.296776815307303,2.0870976036404416,0.5492788461538461,356.9230769230769,255.6153846153846,504.9230769230769
126,0.022104466313398907,345,26.869381973655642,12,0,0.0,5.013636719765353,1.6083793123807815,0.5266927083333334,194.66666666666669,241.25,453.66666666666663
087,0.04262052959172902,50,26.494100955612247,13,0,0.0,4.153475653527656,2.797377075032922,0.5865384615384616,139.6153846153846,292.8461538461538,528.0769230769231
087,0.04262052959172902,824,26.46675876358949,12,0,0.0,4.864509162847507,4.390357151586413,0.5,367.0833333333333,230.75,391.25
125,0.023978545511910365,37,26.348210493900762,13,0,0.0,4.10785914929528,2.524008880889371,0.5432692307692307,161.15384615384616,325.38461538461536,468.38461538461536
046,0.028377942599161488,9,26.244077258544408,12,0,0.0,4.782997160780886,3.4318156402648725,0.5,168.16666666666666,183.66666666666666,332.1666666666667
087,0.04262052959172902,209,26.039640224784556,12,0,0.0,4.708769882195958,2.643979832972679,0.5703125,174.5,331.33333333333337,561.75
126,0.022104466313398907,47,26.019110690218163,12,0,0.0,4.7013480632626745,2.84212644137416,0.5,157.41666666666666,328.75,315.75
151,0.03314012096774199,739,25.814535349182357,15,0,0.0,2.9617343790852684,1.287712158193165,0.628125,312.4666666666667,255.53333333333333,501.53333333333336
081,0.03050397877984079,390,25.73221810547026,12,0,0.0,4.598243393246469,2.7072717369122774,0.5590667816648741,359.75,298.66666666666663,506.4166666666667
151,0.03314012096774199,888,25.70915220656724,12,0,0.0,4.590003522086396,2.8214458902798887,0.6067708333333334,335.25,226.0,406.33333333333337
046,0.028377942599161488,590,25.686701120017627,13,0,0.0,3.9041811504681347,1.7558195114227861,0.5985576923076923,348.2307692307692,239.15384615384616,408.53846153846155
116,0.02416263956007325,550,25.586986124238912,16,0,0.0,2.5573978864140416,1.3553739380201244,0.6833204465549766,380.0,291.9375,209.4375
151,0.03314012096774199,832,25.575480513469703,12,0,0.0,4.542397246492142,2.893849981672461,0.5533854166666666,324.16666666666663,276.0833333333333,286.5
147,0.030355731225296445,519,25.503897712984415,13,0,0.0,3.848809458901608,2.3665005812613593,0.5874117507659214,367.53846153846155,303.8461538461538,412.0769230769231
151,0.03314012096774199,3,25.503392721130265,12,0,0.0,4.516826668668056,3.057309781100222,0.5266927083333334,121.91666666666667,276.0,306.33333333333337
081,0.03050397877984079,292,25.481722203341807,13,0,0.0,3.8421193280963477,2.677845150134526,0.5432692307692307,314.53846153846155,307.7692307692308,399.7692307692308
147,0.030355731225296445,488,25.26981080552998,14,0,0.0,3.2579762150371407,1.4971486804933483,0.5707179557127492,350.5,315.2142857142857,489.85714285714283
152,0.02541054451166813,791,25.217544733250868,12,0,0.0,4.416142794260477,3.4498892074232765,0.6067708333333334,343.58333333333337,310.5,430.75
087,0.04262052959172902,143,25.21492069499245,13,0,0.0,3.7620841754719447,2.2611994156641266,0.7163461538461539,164.53846153846155,266.0,321.1538461538462
147,0.030355731225296445,199,25.152984379458193,13,0,0.0,3.7436249893092763,2.4942652121022215,0.6955848276889983,202.9230769230769,351.0,487.53846153846155
125,0.023978545511910365,349,24.926063278800697,12,0,0.0,4.314643267908171,3.0934770556583775,0.5,305.5,362.08333333333337,367.66666666666663
152,0.02541054451166813,122,24.886484123404152,12,0,0.0,4.300952027947547,3.068230954873698,0.5533854166666666,184.16666666666666,363.33333333333337,170.5
152,0.02541054451166813,747,24.80992681870731,12,0,0.0,4.274531032983417,2.4076303232890295,0.5,329.33333333333337,376.58333333333337,328.83333333333337
081,0.03050397877984079,32,24.734843281286217,13,0,0.0,3.6201921428981656,1.3726688706895003,0.5865384615384616,151.6153846153846,266.1538461538462,484.6923076923077
034,0.020825721592985014,160,24.028296084615356,12,0,0.0,4.009437588402372,2.2026503988723407,0.5703125,179.75,263.5,297.3333333333333
081,0.03050397877984079,209,24.02049147611569,12,0,0.0,4.006833408014907,2.3660857898713297,0.546875,203.33333333333331,320.58333333333337,419.25
116,0.02416263956007325,428,23.61773425720081,14,0,0.0,2.8459049563456973,1.9009610190781197,0.6194196428571429,324.07142857142856,324.3571428571429,457.14285714285717
034,0.020825721592985014,898,23.476847474703483,13,0,0.0,3.261315783139002,1.7556283109435813,0.7616638180331718,325.46153846153845,353.7692307692308,544.1538461538462
116,0.02416263956007325,307,23.368806276710576,13,0,0.0,3.231367495848684,1.6460867436732318,0.7211824330746082,255.76923076923077,297.0,537.1538461538462
116,0.02416263956007325,387,23.327152818176277,13,0,0.0,3.2198583349263274,1.8027159869392944,0.705106711920762,315.46153846153845,344.46153846153845,224.3846153846154
126,0.022104466313398907,101,22.84539996021502,13,0,0.0,3.088238457646109,1.7894017995937659,0.6093554539510747,168.0,260.7692307692308,587.7692307692307
147,0.030355731225296445,6,22.80580096007022,12,0,0.0,3.611837204377359,2.257625960709876,0.640625,139.5,335.91666666666663,218.0
125,0.023978545511910365,198,22.526095239843297,12,0,0.0,3.523784491350631,1.5460468384422186,0.7109375,202.08333333333331,309.5833333333333,533.4166666666667
087,0.04262052959172902,767,22.111238987044057,12,0,0.0,3.3951867329317857,1.700976586991754,0.6171875,351.41666666666663,334.41666666666663,519.25
125,0.023978545511910365,4,21.969147593873227,12,0,0.0,3.3516905972318463,2.3875582531984554,0.59375,133.41666666666666,325.66666666666663,245.25
151,0.03314012096774199,49,21.50318169325452,13,0,0.0,2.73601670374625,1.5309880810187437,0.5985576923076923,152.3846153846154,223.53846153846155,305.61538461538464
034,0.020825721592985014,58,21.47726264954488,12,0,0.0,3.2032834091495523,2.242620568955111,0.7006378449946223,159.0,391.25,230.75
087,0.04262052959172902,101,21.327971016415603,12,0,0.0,3.158905192201834,1.6285313196589746,0.5703125,155.75,300.0,284.8333333333333
087,0.04262052959172902,885,21.282866147231942,12,0,0.0,3.145558273895774,2.254642735135025,0.5234375,381.0833333333333,286.5,350.58333333333337
087,0.04262052959172902,852,21.07450531757759,12,0,0.0,3.0842692665319866,1.576737871875278,0.6059417816648741,372.25,211.83333333333334,374.83333333333337
147,0.030355731225296445,525,21.026407055410374,12,0,0.0,3.070206900415355,1.7824592337685246,0.6171875,376.1666666666667,329.3333333333333,204.66666666666666
087,0.04262052959172902,42,20.735673548884932,12,0,0.0,2.985889982818933,1.870252899082889,0.546875,135.66666666666666,231.91666666666666,394.5
116,0.02416263956007325,366,20.322502660247633,14,0,0.0,2.10716384885598,1.4860439264659253,0.708984375,308.57142857142856,351.5,282.2857142857143
087,0.04262052959172902,878,18.34065923257526,12,0,0.0,2.3359707019822786,1.3964801687081692,0.5590667816648741,378.3333333333333,332.25,335.33333333333337
126,0.022104466313398907,894,18.13209503553073,12,0,0.0,2.28314493317721,1.1855380734479357,0.5767805668939953,315.66666666666663,235.25,640.75
